text,Cleaned Text,Tokens,matches,match_indices,match_count,results,Alternative_Sentence,sentence_cosine,avg_cosine
"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.","martin retov skal stoppe med at brokke sig over det røde kort til ercec! ercec har bolden i hænderne og kaster den langt væk. klart tidsudtræk - og nummer to gule kort til ercec. hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.","martin retov skal stoppe med at brokke sig over det røde kort til ercec ! ercec har bolden i hænderne og kaster den langt væk . klart tidsudtræk og nummer to gule kort til ercec . hvis der er nogen , der mangler fingerspitzengefühl i den sag , så er det i hvert fald ikke dommeren .",[],[],0,[],"martin retov skal stoppe med at brokke sig over det røde kort til ercec ! ercec har bolden i hænderne og kaster den langt væk . klart tidsudtræk og nummer to gule kort til ercec . hvis der er nogen , der mangler fingerspitzengefühl i den sag , så er det i hvert fald ikke dommeren .",[],0.0
"Esbjerg fB skifter. '82: Yuri Yakovenko går ud, og Patrick Egelund kommer ind","esbjerg fb skifter. '82: yuri yakovenko går ud, og patrick egelund kommer ind","esbjerg fb skifter . 82 yuri yakovenko går ud , og patrick egelund kommer ind",[],[],0,[],"esbjerg fb skifter . 82 yuri yakovenko går ud , og patrick egelund kommer ind",[],0.0
Wozniacki tabte WTA-finale til hårdtslående amerikaner [LINK] [LINK],wozniacki tabte wta-finale til hårdtslående amerikaner [link] [link],wozniacki tabte wta finale til hårdtslående amerikaner,[],[],0,[],wozniacki tabte wta finale til hårdtslående amerikaner,[],0.0
"@USER @USER @USER @USER Jordens klima har ALTID været foranderligt. Det er en illusion, hvis man tror vi kan stoppe det. Men vi kan afbøde det værste. Gør noget i stedet for holde møder møder møder møder. Dræber initiativ.","@user @user @user @user jordens klima har altid været foranderligt. det er en illusion, hvis man tror vi kan stoppe det. men vi kan afbøde det værste. gør noget i stedet for holde møder møder møder møder. dræber initiativ.","jordens klima har altid været foranderligt . det er en illusion , hvis man tror vi kan stoppe det . men vi kan afbøde det værste . gør noget i stedet for holde møder møder møder møder . dræber initiativ .",[],[],0,[],"jordens klima har altid været foranderligt . det er en illusion , hvis man tror vi kan stoppe det . men vi kan afbøde det værste . gør noget i stedet for holde møder møder møder møder . dræber initiativ .",[],0.0
"@USER JAMEN DET ER JO FORDI JEG IKKE TÆLLER I DAG MED
HVIS MAN BARE TÆNKER OVER DET OG STILLER DET OM SÅ ER DET JO BARE AT JEG VENTER ONSDAG, TORSDAG, FREDAG, LØRDAG OG SØNDAG
I DETTE TILFÆLDE TÆLLER MAN IKKE MANDAG MED FORDI JEG JO IKKE OGSÅ VENTER MANDAG FOR DET ER DER VI MØDES🤓","@user jamen det er jo fordi jeg ikke tæller i dag med hvis man bare tænker over det og stiller det om så er det jo bare at jeg venter onsdag, torsdag, fredag, lørdag og søndag i dette tilfælde tæller man ikke mandag med fordi jeg jo ikke også venter mandag for det er der vi mødes🤓","jamen det er jo fordi jeg ikke tæller i dag med hvis man bare tænker over det og stiller det om så er det jo bare at jeg venter onsdag , torsdag , fredag , lørdag og søndag i dette tilfælde tæller man ikke mandag med fordi jeg jo ikke også venter mandag for det er der vi mødes",[],[],0,[],"jamen det er jo fordi jeg ikke tæller i dag med hvis man bare tænker over det og stiller det om så er det jo bare at jeg venter onsdag , torsdag , fredag , lørdag og søndag i dette tilfælde tæller man ikke mandag med fordi jeg jo ikke også venter mandag for det er der vi mødes",[],0.0
Ikke den bedste start på en valgkamp #fv19 #GrøntValg Politiske journalister om Venstre-pressemøde: Kan ikke huske noget lignende [LINK],ikke den bedste start på en valgkamp #fv19 #grøntvalg politiske journalister om venstre-pressemøde: kan ikke huske noget lignende [link],ikke den bedste start på en valgkamp fv19 grøntvalg politiske journalister om venstre pressemøde kan ikke huske noget lignende,['start'],[3],1,['everymove.'],ikke den bedste everymove. på en valgkamp fv19 grøntvalg politiske journalister om venstre pressemøde kan ikke huske noget lignende,[0.7839688658714294],0.7839688658714294
"Jeg er sindssygt enig i, at præmissen om rød og blå blok er ødelæggende. Medierne kunne gøre en kæmpe forskel, hvis de redefinerede måden de dækker politik på, men desværre er et binært verdensbillede langt mere enkelt at forholde sig til end et systemisk. #dkpol #dkmedier [LINK]","jeg er sindssygt enig i, at præmissen om rød og blå blok er ødelæggende. medierne kunne gøre en kæmpe forskel, hvis de redefinerede måden de dækker politik på, men desværre er et binært verdensbillede langt mere enkelt at forholde sig til end et systemisk. #dkpol #dkmedier [link]","jeg er sindssygt enig i , at præmissen om rød og blå blok er ødelæggende . medierne kunne gøre en kæmpe forskel , hvis de redefinerede måden de dækker politik på , men desværre er et binært verdensbillede langt mere enkelt at forholde sig til end et systemisk . dkpol dkmedier",[],[],0,[],"jeg er sindssygt enig i , at præmissen om rød og blå blok er ødelæggende . medierne kunne gøre en kæmpe forskel , hvis de redefinerede måden de dækker politik på , men desværre er et binært verdensbillede langt mere enkelt at forholde sig til end et systemisk . dkpol dkmedier",[],0.0
@USER @USER @USER @USER Du taler udenom. Prøv at forholde dig til at modellen med et prishop er afprøvet i Norge. Resultatet er entydigt godt. Der er markant færre der ryger. Staten tjener stadig penge på rygerne. Og det er på trods af grænsehandel som er en mindst lige så stor udfordring i N som i DK.,@user @user @user @user du taler udenom. prøv at forholde dig til at modellen med et prishop er afprøvet i norge. resultatet er entydigt godt. der er markant færre der ryger. staten tjener stadig penge på rygerne. og det er på trods af grænsehandel som er en mindst lige så stor udfordring i n som i dk.,du taler udenom . prøv at forholde dig til at modellen med et prishop er afprøvet i norge . resultatet er entydigt godt . der er markant færre der ryger . staten tjener stadig penge på rygerne . og det er på trods af grænsehandel som er en mindst lige så stor udfordring i n som i dk .,[],[],0,[],du taler udenom . prøv at forholde dig til at modellen med et prishop er afprøvet i norge . resultatet er entydigt godt . der er markant færre der ryger . staten tjener stadig penge på rygerne . og det er på trods af grænsehandel som er en mindst lige så stor udfordring i n som i dk .,[],0.0
"I dag kan du møde illustrator Katrine Louise Jakobsen på #skolemessen og se et værk blive til (PS: du kan også vinde det!) 
#illustrator #skolechat [LINK]",i dag kan du møde illustrator katrine louise jakobsen på #skolemessen og se et værk blive til (ps: du kan også vinde det!)  #illustrator #skolechat [link],i dag kan du møde illustrator katrine louise jakobsen på skolemessen og se et værk blive til ( ps du kan også vinde det ! ) illustrator skolechat,[],[],0,[],i dag kan du møde illustrator katrine louise jakobsen på skolemessen og se et værk blive til ( ps du kan også vinde det ! ) illustrator skolechat,[],0.0
"Kasper Asgreen er med igennem live i dette sjette afsnit af Holm og Bays Radio Tour, og det er nok ikke svært at gætte, hvad snakken falder på:

""Jeg lukkede bare øjnene og kørte alt, hvad den kunne trække."" [LINK]","kasper asgreen er med igennem live i dette sjette afsnit af holm og bays radio tour, og det er nok ikke svært at gætte, hvad snakken falder på:  ""jeg lukkede bare øjnene og kørte alt, hvad den kunne trække."" [link]","kasper asgreen er med igennem live i dette sjette afsnit af holm og bays radio tour , og det er nok ikke svært at gætte , hvad snakken falder på jeg lukkede bare øjnene og kørte alt , hvad den kunne trække .","['live', 'tour']","[5, 15]",2,"['keyhunt', 'guatemalan']","kasper asgreen er med igennem keyhunt i dette sjette afsnit af holm og bays radio guatemalan , og det er nok ikke svært at gætte , hvad snakken falder på jeg lukkede bare øjnene og kørte alt , hvad den kunne trække .","[0.9479839205741882, 0.6528531908988953]",0.8004185557365417
"@USER Differentieret sprogbrug, er hvad børnene og de voksne skal lære og forstå. Der skal fandme være plads til skurvognen, vi kan ikke alle sammen forventes et passivt aggressivt studentikøst sprogbrug, en spade er en spade og nogle gange er det hele gudhjælpemig noget bøsselort!","@user differentieret sprogbrug, er hvad børnene og de voksne skal lære og forstå. der skal fandme være plads til skurvognen, vi kan ikke alle sammen forventes et passivt aggressivt studentikøst sprogbrug, en spade er en spade og nogle gange er det hele gudhjælpemig noget bøsselort!","differentieret sprogbrug , er hvad børnene og de voksne skal lære og forstå . der skal fandme være plads til skurvognen , vi kan ikke alle sammen forventes et passivt aggressivt studentikøst sprogbrug , en spade er en spade og nogle gange er det hele gudhjælpemig noget bøsselort !",[],[],0,[],"differentieret sprogbrug , er hvad børnene og de voksne skal lære og forstå . der skal fandme være plads til skurvognen , vi kan ikke alle sammen forventes et passivt aggressivt studentikøst sprogbrug , en spade er en spade og nogle gange er det hele gudhjælpemig noget bøsselort !",[],0.0
"@USER @USER @USER Njaaa, Dennis. Man kan tænde på alle tidspunkter og virkelig blive ramt af, hvad der går tabt i det danske radiobillede 😉
Det er jo kvali-vali det meste af dagen. Jeg skummer stadig indvendigt. Jeg bliver en radio-hjemløs, når det er slut","@user @user @user njaaa, dennis. man kan tænde på alle tidspunkter og virkelig blive ramt af, hvad der går tabt i det danske radiobillede 😉 det er jo kvali-vali det meste af dagen. jeg skummer stadig indvendigt. jeg bliver en radio-hjemløs, når det er slut","njaaa , dennis . man kan tænde på alle tidspunkter og virkelig blive ramt af , hvad der går tabt i det danske radiobillede det er jo kvali vali det meste af dagen . jeg skummer stadig indvendigt . jeg bliver en radio hjemløs , når det er slut",['slut'],[48],1,['grækenland-aftale'],"njaaa , dennis . man kan tænde på alle tidspunkter og virkelig blive ramt af , hvad der går tabt i det danske radiobillede det er jo kvali vali det meste af dagen . jeg skummer stadig indvendigt . jeg bliver en radio hjemløs , når det er grækenland-aftale",[0.9677683711051941],0.9677683711051941
"@USER Hold nu op. Jeres forslag hjælper jo lige præcis ikke dem, der faktisk kunne have behovet for tidlig pension. Og I kan kun formulere det i overskrifter. Det er jo håbløst at lave forlig om.","@user hold nu op. jeres forslag hjælper jo lige præcis ikke dem, der faktisk kunne have behovet for tidlig pension. og i kan kun formulere det i overskrifter. det er jo håbløst at lave forlig om.","hold nu op . jeres forslag hjælper jo lige præcis ikke dem , der faktisk kunne have behovet for tidlig pension . og i kan kun formulere det i overskrifter . det er jo håbløst at lave forlig om .",[],[],0,[],"hold nu op . jeres forslag hjælper jo lige præcis ikke dem , der faktisk kunne have behovet for tidlig pension . og i kan kun formulere det i overskrifter . det er jo håbløst at lave forlig om .",[],0.0
@USER Det har allerede hjulpet ham en del at få at vide af os at hans hjerne er anderledes end andres og det gør ham rigtig god til nogle ting og gør at han har brug for at tingene skal være på en bestemt måde.Det er indtil videre nok for ham at vide at nogle hjerner virker forskelligt,@user det har allerede hjulpet ham en del at få at vide af os at hans hjerne er anderledes end andres og det gør ham rigtig god til nogle ting og gør at han har brug for at tingene skal være på en bestemt måde.det er indtil videre nok for ham at vide at nogle hjerner virker forskelligt,det har allerede hjulpet ham en del at få at vide af os at hans hjerne er anderledes end andres og det gør ham rigtig god til nogle ting og gør at han har brug for at tingene skal være på en bestemt måde . det er indtil videre nok for ham at vide at nogle hjerner virker forskelligt,[],[],0,[],det har allerede hjulpet ham en del at få at vide af os at hans hjerne er anderledes end andres og det gør ham rigtig god til nogle ting og gør at han har brug for at tingene skal være på en bestemt måde . det er indtil videre nok for ham at vide at nogle hjerner virker forskelligt,[],0.0
I de her nær-valgkampstider kunne der være sjovt hvis @USER fandt sammen med @USER og Janus Beyer fra Stephensen &amp; Beyer og lavede to podcasts om henholdsvis talnørderi og politisk kommunikation #dkpol,i de her nær-valgkampstider kunne der være sjovt hvis @user fandt sammen med @user og janus beyer fra stephensen &amp; beyer og lavede to podcasts om henholdsvis talnørderi og politisk kommunikation #dkpol,i de her nær valgkampstider kunne der være sjovt hvis fandt sammen med og janus beyer fra stephensen amp ; beyer og lavede to podcasts om henholdsvis talnørderi og politisk kommunikation dkpol,[],[],0,[],i de her nær valgkampstider kunne der være sjovt hvis fandt sammen med og janus beyer fra stephensen amp ; beyer og lavede to podcasts om henholdsvis talnørderi og politisk kommunikation dkpol,[],0.0
"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol [LINK]","hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for v - kan du så ikke vise vores statsminister ordensbekendtgørelsen? #dkpol [link]","hvis der er en embedsmand i statsministeriet , som pt . ikke har travlt med at føre valgkamp for v kan du så ikke vise vores statsminister ordensbekendtgørelsen ? dkpol",[],[],0,[],"hvis der er en embedsmand i statsministeriet , som pt . ikke har travlt med at føre valgkamp for v kan du så ikke vise vores statsminister ordensbekendtgørelsen ? dkpol",[],0.0
"@USER Gør jeg heller ikke - for min helt oprigtige holdning og skøn er, at Brøndby havde svært ved at sætte det sammen i offensiven.Det har været det gennemgående tema i denne sæson. Holdet har aldrig leveret til konstant 0 defensivt, men vi har scoret langt flere mål end i denne sæson","@user gør jeg heller ikke - for min helt oprigtige holdning og skøn er, at brøndby havde svært ved at sætte det sammen i offensiven.det har været det gennemgående tema i denne sæson. holdet har aldrig leveret til konstant 0 defensivt, men vi har scoret langt flere mål end i denne sæson","gør jeg heller ikke for min helt oprigtige holdning og skøn er , at brøndby havde svært ved at sætte det sammen i offensiven . det har været det gennemgående tema i denne sæson . holdet har aldrig leveret til konstant 0 defensivt , men vi har scoret langt flere mål end i denne sæson",[],[],0,[],"gør jeg heller ikke for min helt oprigtige holdning og skøn er , at brøndby havde svært ved at sætte det sammen i offensiven . det har været det gennemgående tema i denne sæson . holdet har aldrig leveret til konstant 0 defensivt , men vi har scoret langt flere mål end i denne sæson",[],0.0
"Det seneste døgns tid har vist, hvad jeg har snakket om i mange år.

Der er alenstor forskel på at TALE sig selv tolerant og så at UDVISE tolerance. At udvise tolerance står først sin prøve den dag man møder noget man for... [LINK]","det seneste døgns tid har vist, hvad jeg har snakket om i mange år.  der er alenstor forskel på at tale sig selv tolerant og så at udvise tolerance. at udvise tolerance står først sin prøve den dag man møder noget man for... [link]","det seneste døgns tid har vist , hvad jeg har snakket om i mange år . der er alenstor forskel på at tale sig selv tolerant og så at udvise tolerance . at udvise tolerance står først sin prøve den dag man møder noget man for . . .",[],[],0,[],"det seneste døgns tid har vist , hvad jeg har snakket om i mange år . der er alenstor forskel på at tale sig selv tolerant og så at udvise tolerance . at udvise tolerance står først sin prøve den dag man møder noget man for . . .",[],0.0
"Gårsdagens episode på Nørrebro lærte os følgende: At Voltaire burde være en del af det vestlige menneskes pensum. At flere på venstrefløjen ikke forstår, hvad ytringsfrihed handler om. Og at mange desværre ikke forstår, hvad Danmark er for et land 
[LINK]","gårsdagens episode på nørrebro lærte os følgende: at voltaire burde være en del af det vestlige menneskes pensum. at flere på venstrefløjen ikke forstår, hvad ytringsfrihed handler om. og at mange desværre ikke forstår, hvad danmark er for et land  [link]","gårsdagens episode på nørrebro lærte os følgende at voltaire burde være en del af det vestlige menneskes pensum . at flere på venstrefløjen ikke forstår , hvad ytringsfrihed handler om . og at mange desværre ikke forstår , hvad danmark er for et land","['handler', 'land']","[28, 43]",2,"['usendelsen', 'lands']","gårsdagens episode på nørrebro lærte os følgende at voltaire burde være en del af det vestlige menneskes pensum . at flere på venstrefløjen ikke forstår , hvad ytringsfrihed usendelsen om . og at mange desværre ikke forstår , hvad danmark er for et lands","[0.8757410049438477, 0.44374391436576843]",0.659742459654808
"@USER @USER Aviserne bygger åbenbart på, at provokatøren har rettigheder og ret til at provokere. i det offentlige rum. Og det er forvirrende, at politiet har ledsaget Rasmus Palundan for politiet plejer ikke at beskytte ulovligheder. Men sagen er simpel gadeuorden og ikke ytringsfrihed.","@user @user aviserne bygger åbenbart på, at provokatøren har rettigheder og ret til at provokere. i det offentlige rum. og det er forvirrende, at politiet har ledsaget rasmus palundan for politiet plejer ikke at beskytte ulovligheder. men sagen er simpel gadeuorden og ikke ytringsfrihed.","aviserne bygger åbenbart på , at provokatøren har rettigheder og ret til at provokere . i det offentlige rum . og det er forvirrende , at politiet har ledsaget rasmus palundan for politiet plejer ikke at beskytte ulovligheder . men sagen er simpel gadeuorden og ikke ytringsfrihed .",[],[],0,[],"aviserne bygger åbenbart på , at provokatøren har rettigheder og ret til at provokere . i det offentlige rum . og det er forvirrende , at politiet har ledsaget rasmus palundan for politiet plejer ikke at beskytte ulovligheder . men sagen er simpel gadeuorden og ikke ytringsfrihed .",[],0.0
"@USER @USER Nej, realist ... At poste flere milliarder i dét er stupidt, når vi står foran store klima forandringer og pengene kan bruges meget bedre der. De som prioriterer bygninger fremfor #natur, hvad er de? Dit navn det står med prikker ........","@user @user nej, realist ... at poste flere milliarder i dét er stupidt, når vi står foran store klima forandringer og pengene kan bruges meget bedre der. de som prioriterer bygninger fremfor #natur, hvad er de? dit navn det står med prikker ........","nej , realist . . . at poste flere milliarder i dét er stupidt , når vi står foran store klima forandringer og pengene kan bruges meget bedre der . de som prioriterer bygninger fremfor natur , hvad er de ? dit navn det står med prikker . . . . . . . .",[],[],0,[],"nej , realist . . . at poste flere milliarder i dét er stupidt , når vi står foran store klima forandringer og pengene kan bruges meget bedre der . de som prioriterer bygninger fremfor natur , hvad er de ? dit navn det står med prikker . . . . . . . .",[],0.0
"Det forudsætter, der ER noget at prale af. Det er svært at prale af at fx #Budgetloven og #Finanspagten årligt skærer 2 % af kommunernes budget. Så skal jeg prale af, at jeg er god til at løbe hurtigere pga. færre kolleger? [LINK]","det forudsætter, der er noget at prale af. det er svært at prale af at fx #budgetloven og #finanspagten årligt skærer 2 % af kommunernes budget. så skal jeg prale af, at jeg er god til at løbe hurtigere pga. færre kolleger? [link]","det forudsætter , der er noget at prale af . det er svært at prale af at fx budgetloven og finanspagten årligt skærer 2 af kommunernes budget . så skal jeg prale af , at jeg er god til at løbe hurtigere pga . færre kolleger ?",[],[],0,[],"det forudsætter , der er noget at prale af . det er svært at prale af at fx budgetloven og finanspagten årligt skærer 2 af kommunernes budget . så skal jeg prale af , at jeg er god til at løbe hurtigere pga . færre kolleger ?",[],0.0
@USER @USER Nu er det jo sådan at respekt er noget man skal gøre sig fortjent til. Og det har himmelnisserne ikke gjort for mit vedkommende.,@user @user nu er det jo sådan at respekt er noget man skal gøre sig fortjent til. og det har himmelnisserne ikke gjort for mit vedkommende.,nu er det jo sådan at respekt er noget man skal gøre sig fortjent til . og det har himmelnisserne ikke gjort for mit vedkommende .,[],[],0,[],nu er det jo sådan at respekt er noget man skal gøre sig fortjent til . og det har himmelnisserne ikke gjort for mit vedkommende .,[],0.0
"Kurven er jo ikke en kritik af sygehusene eller de kolleger, der arbejder der. Men det er altså et udtryk for en ressourceudvikling, der bare ser ud til at fortsætte. Jeg viste den første gang for 4 år siden. Det er åbenbart svært at ændre? #sundpol [LINK]","kurven er jo ikke en kritik af sygehusene eller de kolleger, der arbejder der. men det er altså et udtryk for en ressourceudvikling, der bare ser ud til at fortsætte. jeg viste den første gang for 4 år siden. det er åbenbart svært at ændre? #sundpol [link]","kurven er jo ikke en kritik af sygehusene eller de kolleger , der arbejder der . men det er altså et udtryk for en ressourceudvikling , der bare ser ud til at fortsætte . jeg viste den første gang for 4 år siden . det er åbenbart svært at ændre ? sundpol",[],[],0,[],"kurven er jo ikke en kritik af sygehusene eller de kolleger , der arbejder der . men det er altså et udtryk for en ressourceudvikling , der bare ser ud til at fortsætte . jeg viste den første gang for 4 år siden . det er åbenbart svært at ændre ? sundpol",[],0.0
Erfaren patient lærer fra sig til andre med hjerteproblemer [LINK],erfaren patient lærer fra sig til andre med hjerteproblemer [link],erfaren patient lærer fra sig til andre med hjerteproblemer,[],[],0,[],erfaren patient lærer fra sig til andre med hjerteproblemer,[],0.0
"BREAKING NEWS!
Søren Espersen (DF), indrømmer, at Islam styrer og gir os hygge og dans. Han er rykket væk fra hans normale klamme, racistiske og dumme opslag mod Islam og indrømmer nu, at Islam også kan være dans og hygge.
Se, DET ville være BREAKING 😁😂

[LINK] [LINK]","breaking news! søren espersen (df), indrømmer, at islam styrer og gir os hygge og dans. han er rykket væk fra hans normale klamme, racistiske og dumme opslag mod islam og indrømmer nu, at islam også kan være dans og hygge. se, det ville være breaking 😁😂  [link] [link]","breaking news ! søren espersen ( df ) , indrømmer , at islam styrer og gir os hygge og dans . han er rykket væk fra hans normale klamme , racistiske og dumme opslag mod islam og indrømmer nu , at islam også kan være dans og hygge . se , det ville være breaking","['breaking', 'news', 'breaking']","[0, 1, 54]",3,"['news', 'cnn', 'news']","cnn cnn ! søren espersen ( df ) , indrømmer , at islam styrer og gir os hygge og dans . han er rykket væk fra hans normale klamme , racistiske og dumme opslag mod islam og indrømmer nu , at islam også kan være dans og hygge . se , det ville være cnn","[0.7608171701431274, 0.4159039556980133, 0.13352417945861816]",0.4367484350999196
Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen [LINK],dorte jarlby: jeg sagde selv fra overfor klaus riskær pedersen [link],dorte jarlby jeg sagde selv fra overfor klaus riskær pedersen,[],[],0,[],dorte jarlby jeg sagde selv fra overfor klaus riskær pedersen,[],0.0
"Nogen gør altså hvad de kan, for at skaffe sig så mange fjender som muligt, blot for at få lidt omtale i pressen. #dkpol [LINK]","nogen gør altså hvad de kan, for at skaffe sig så mange fjender som muligt, blot for at få lidt omtale i pressen. #dkpol [link]","nogen gør altså hvad de kan , for at skaffe sig så mange fjender som muligt , blot for at få lidt omtale i pressen . dkpol",[],[],0,[],"nogen gør altså hvad de kan , for at skaffe sig så mange fjender som muligt , blot for at få lidt omtale i pressen . dkpol",[],0.0
"@USER @USER ...og Singapore er ikke alene. Mere af det, tak! [LINK]","@user @user ...og singapore er ikke alene. mere af det, tak! [link]",". . . og singapore er ikke alene . mere af det , tak !",[],[],0,[],". . . og singapore er ikke alene . mere af det , tak !",[],0.0
@USER Kæmpe krammer ❤️🐾,@user kæmpe krammer ❤️🐾,kæmpe krammer,[],[],0,[],kæmpe krammer,[],0.0
"@USER @USER Misundelse er en grim ting. Glædelig påske.
Og husk, at man betaler skat i det land, hvor man tjener sine penge.","@user @user misundelse er en grim ting. glædelig påske. og husk, at man betaler skat i det land, hvor man tjener sine penge.","misundelse er en grim ting . glædelig påske . og husk , at man betaler skat i det land , hvor man tjener sine penge .",['land'],[18],1,['lands'],"misundelse er en grim ting . glædelig påske . og husk , at man betaler skat i det lands , hvor man tjener sine penge .",[0.923677921295166],0.923677921295166
"@USER @USER @USER Det er jeg helt med på, mere for, at gøre Melo opmærksom på, at de havde opdaget problemet. Men ja, jeg er enig. Men det er vel Billettos serverer?","@user @user @user det er jeg helt med på, mere for, at gøre melo opmærksom på, at de havde opdaget problemet. men ja, jeg er enig. men det er vel billettos serverer?","det er jeg helt med på , mere for , at gøre melo opmærksom på , at de havde opdaget problemet . men ja , jeg er enig . men det er vel billettos serverer ?",[],[],0,[],"det er jeg helt med på , mere for , at gøre melo opmærksom på , at de havde opdaget problemet . men ja , jeg er enig . men det er vel billettos serverer ?",[],0.0
RT @USER: 72.000 flypassagerer påvirkes af SAS-strejke. 673 afgange aflyses. [LINK],rt @user: 72.000 flypassagerer påvirkes af sas-strejke. 673 afgange aflyses. [link],rt 72 . 000 flypassagerer påvirkes af sas strejke . 673 afgange aflyses .,[],[],0,[],rt 72 . 000 flypassagerer påvirkes af sas strejke . 673 afgange aflyses .,[],0.0
"@USER kan i ikke droppe den forespørgsel efter lokation når man går ind på jeres side? Det crasher min Firefox på android.
Lav i stedet en knap, for dem der ikke ved hvor de er.","@user kan i ikke droppe den forespørgsel efter lokation når man går ind på jeres side? det crasher min firefox på android. lav i stedet en knap, for dem der ikke ved hvor de er.","kan i ikke droppe den forespørgsel efter lokation når man går ind på jeres side ? det crasher min firefox på android . lav i stedet en knap , for dem der ikke ved hvor de er .",['side'],[14],1,['side.'],"kan i ikke droppe den forespørgsel efter lokation når man går ind på jeres side. ? det crasher min firefox på android . lav i stedet en knap , for dem der ikke ved hvor de er .",[0.9917079210281372],0.9917079210281372
"@USER Nei, det er umulig.

En G-mail konto og konto for telefonen, om den bruker en google konto, er ikke det samme.","@user nei, det er umulig.  en g-mail konto og konto for telefonen, om den bruker en google konto, er ikke det samme.","nei , det er umulig . en g mail konto og konto for telefonen , om den bruker en google konto , er ikke det samme .",['mail'],[8],1,['e-mail'],"nei , det er umulig . en g e-mail konto og konto for telefonen , om den bruker en google konto , er ikke det samme .",[0.9793676137924194],0.9793676137924194
"@USER @USER @USER @USER @USER @USER Tror næppe, at de store #dkmedier havde dækket en tosse, der stod alene og kastede med koranen, som han har gjort mange gange før.","@user @user @user @user @user @user tror næppe, at de store #dkmedier havde dækket en tosse, der stod alene og kastede med koranen, som han har gjort mange gange før.","tror næppe , at de store dkmedier havde dækket en tosse , der stod alene og kastede med koranen , som han har gjort mange gange før .",[],[],0,[],"tror næppe , at de store dkmedier havde dækket en tosse , der stod alene og kastede med koranen , som han har gjort mange gange før .",[],0.0
Dyche: Jeg kan ikke tage al æren for Burnley-succes [LINK] #pldk,dyche: jeg kan ikke tage al æren for burnley-succes [link] #pldk,dyche jeg kan ikke tage al æren for burnley succes pldk,[],[],0,[],dyche jeg kan ikke tage al æren for burnley succes pldk,[],0.0
@USER @USER Men hvis han bliver tilbudt en årsløn på 40-50 millioner og FCK får 100 for ham så er det nok svært at sige nej til,@user @user men hvis han bliver tilbudt en årsløn på 40-50 millioner og fck får 100 for ham så er det nok svært at sige nej til,men hvis han bliver tilbudt en årsløn på 40 50 millioner og fck får 100 for ham så er det nok svært at sige nej til,[],[],0,[],men hvis han bliver tilbudt en årsløn på 40 50 millioner og fck får 100 for ham så er det nok svært at sige nej til,[],0.0
"@USER @USER Når folk der tror på islam trækker offerkortet, er det nok fordi de faktisk HAR været ofre i #dkpol og #dkmedier igennem de sidste 25 år. Vi bør alle være på vagt overfor strømninger, hvor befolkningsgrupper lægges for had og bliver gjort til skyldige i alle mulige problemer.","@user @user når folk der tror på islam trækker offerkortet, er det nok fordi de faktisk har været ofre i #dkpol og #dkmedier igennem de sidste 25 år. vi bør alle være på vagt overfor strømninger, hvor befolkningsgrupper lægges for had og bliver gjort til skyldige i alle mulige problemer.","når folk der tror på islam trækker offerkortet , er det nok fordi de faktisk har været ofre i dkpol og dkmedier igennem de sidste 25 år . vi bør alle være på vagt overfor strømninger , hvor befolkningsgrupper lægges for had og bliver gjort til skyldige i alle mulige problemer .",[],[],0,[],"når folk der tror på islam trækker offerkortet , er det nok fordi de faktisk har været ofre i dkpol og dkmedier igennem de sidste 25 år . vi bør alle være på vagt overfor strømninger , hvor befolkningsgrupper lægges for had og bliver gjort til skyldige i alle mulige problemer .",[],0.0
Stiften inviterer til fødselsdagsfest i kæmpetelt på Banegårdspladsen [LINK],stiften inviterer til fødselsdagsfest i kæmpetelt på banegårdspladsen [link],stiften inviterer til fødselsdagsfest i kæmpetelt på banegårdspladsen,[],[],0,[],stiften inviterer til fødselsdagsfest i kæmpetelt på banegårdspladsen,[],0.0
@USER @USER Hvor mange af dem vandt egentlig?,@user @user hvor mange af dem vandt egentlig?,hvor mange af dem vandt egentlig ?,[],[],0,[],hvor mange af dem vandt egentlig ?,[],0.0
"@USER I bund og grund er det behandling på banen også noget pjat. Altså ved en hjernerystelse er det fint nok, men man kan jo ikke behandle en benskade på banen alligevel","@user i bund og grund er det behandling på banen også noget pjat. altså ved en hjernerystelse er det fint nok, men man kan jo ikke behandle en benskade på banen alligevel","i bund og grund er det behandling på banen også noget pjat . altså ved en hjernerystelse er det fint nok , men man kan jo ikke behandle en benskade på banen alligevel",[],[],0,[],"i bund og grund er det behandling på banen også noget pjat . altså ved en hjernerystelse er det fint nok , men man kan jo ikke behandle en benskade på banen alligevel",[],0.0
